  Line,  Analysis,             Time Code,           Port,  Inj Nr,  d(18_16)Mean,    d(D_H)Mean,      H2O_Mean,  Ignore, Good,                            Identifier 1,                            Identifier 2,   Gas Configuration,Timestamp Mean,   d(18_16)_SD,     d(D_H)_SD,        H2O_SD,   d(18_16)_Sl,     d(D_H)_Sl,        H2O_Sl,baseline_shift,   slope_shift,     residuals,baseline_curvature,      interval,       ch4_ppm,  h16od_adjust,   h16od_shift,n2_flag,      DAS Temp,      Tray,  Sample,     Job,    Method,Error Code
   115,     P-354,   2017/08/15 09:02:57,           1-24,       5,       -36.748,      -289.742,         17827,       0,    1,                                        ,                                        ,                 H2O, 1502809682.65,         0.185,         0.381,        52.059,        -0.001,         0.003,         1.241,        79.402,        35.804,         0.895,        56.119,         0.863,        -0.706,       -0.0000,       -0.0000,    0,        43.875,         1,      24,       2, DGK Test1,       0
   116,     P-355,   2017/08/15 09:12:33,           1-25,       1,       -17.204,      -137.348,         17365,      -1,    1,                                        ,                                        ,                 H2O, 1502810258.27,         0.194,         0.410,        52.373,        -0.001,        -0.000,         1.257,        80.109,        34.080,         0.954,        57.760,         0.862,        -0.768,       -0.0000,       -0.0000,    0,        43.875,         1,      25,       2, DGK Test1,       0
   117,     P-355,   2017/08/15 09:21:29,           1-25,       2,       -16.908,      -131.350,         17723,      -1,    1,                                        ,                                        ,                 H2O, 1502810794.91,         0.195,         0.445,        51.363,        -0.001,        -0.005,         1.225,        81.870,        35.078,         0.983,        59.060,         0.863,        -0.699,       -0.0000,       -0.0000,    0,        44.000,         1,      25,       2, DGK Test1,       0
   118,     P-355,   2017/08/15 09:30:26,           1-25,       3,       -16.843,      -129.921,         17640,      -1,    1,                                        ,                                        ,                 H2O, 1502811330.82,         0.186,         0.476,        51.277,        -0.000,        -0.007,         1.222,        81.617,        34.693,         0.944,        58.500,         0.864,        -0.837,       -0.0000,       -0.0000,    0,        43.875,         1,      25,       2, DGK Test1,       0
   119,     P-355,   2017/08/15 09:39:21,           1-25,       4,       -16.846,      -129.411,         17720,       0,    1,                                        ,                                        ,                 H2O, 1502811867.17,         0.187,         0.424,        53.174,        -0.000,        -0.004,         1.267,        81.931,        35.128,         0.951,        58.612,         0.863,        -0.779,        0.0000,        0.0000,    0,        44.000,         1,      25,       2, DGK Test1,       0
   120,     P-355,   2017/08/15 09:48:18,           1-25,       5,       -16.775,      -128.879,         17634,       0,    1,                                        ,                                        ,                 H2O, 1502812403.03,         0.207,         0.424,        51.150,        -0.000,        -0.004,         1.219,        81.752,        34.889,         0.937,        57.030,         0.863,        -1.055,       -0.0000,       -0.0000,    0,        44.000,         1,      25,       2, DGK Test1,       0
   121,     P-356,   2017/08/15 09:57:54,           1-26,       1,       -34.596,      -274.624,         17634,      -1,    1,                                        ,                                        ,                 H2O, 1502812979.84,         0.181,         0.382,        52.094,        -0.001,         0.001,         1.235,        78.592,        35.162,         0.894,        55.713,         0.863,        -0.749,       -0.0000,       -0.0000,    0,        44.062,         1,      26,       2, DGK Test1,       0
   122,     P-356,   2017/08/15 10:06:51,           1-26,       2,       -34.867,      -280.207,         17533,      -1,    1,                                        ,                                        ,                 H2O, 1502813516.24,         0.158,         0.482,        51.135,         0.000,         0.008,         1.221,        78.106,        34.992,         0.910,        54.988,         0.863,        -0.820,       -0.0000,       -0.0000,    0,        44.062,         1,      26,       2, DGK Test1,       0
   123,     P-356,   2017/08/15 10:15:46,           1-26,       3,       -34.919,      -281.322,         17771,      -1,    1,                                        ,                                        ,                 H2O, 1502814052.25,         0.175,         0.406,        51.337,         0.000,         0.006,         1.224,        79.079,        35.423,         0.926,        57.294,         0.862,        -0.510,       -0.0000,       -0.0000,    0,        44.125,         1,      26,       2, DGK Test1,       0
   124,     P-356,   2017/08/15 10:24:43,           1-26,       4,       -35.004,      -282.118,         17582,       0,    1,                                        ,                                        ,                 H2O, 1502814588.32,         0.184,         0.408,        51.706,        -0.000,         0.004,         1.243,        78.045,        35.249,         0.911,        56.435,         0.862,        -0.527,       -0.0000,       -0.0000,    0,        44.125,         1,      26,       2, DGK Test1,       0
   125,     P-356,   2017/08/15 10:33:38,           1-26,       5,       -34.966,      -282.405,         17619,       0,    1,                                        ,                                        ,                 H2O, 1502815124.06,         0.185,         0.444,        52.343,        -0.000,         0.005,         1.255,        78.545,        35.178,         0.907,        55.186,         0.863,        -0.842,       -0.0000,       -0.0000,    0,        44.188,         1,      26,       2, DGK Test1,       0
   126,     P-357,   2017/08/15 10:43:15,           1-27,       1,       -36.607,      -288.558,         17912,      -1,    1,                                        ,                                        ,                 H2O, 1502815700.36,         0.187,         0.411,        51.664,        -0.000,         0.005,         1.232,        79.713,        36.132,         0.924,        56.782,         0.863,        -0.571,        0.0000,        0.0000,    0,        44.250,         1,      27,       2, DGK Test1,       0
   127,     P-357,   2017/08/15 10:52:11,           1-27,       2,       -36.685,      -289.234,         17777,      -1,    1,                                        ,                                        ,                 H2O, 1502816237.01,         0.163,         0.460,        56.675,         0.000,         0.007,         1.352,        79.141,        35.776,         0.912,        55.881,         0.863,        -0.671,       -0.0000,       -0.0000,    0,        44.250,         1,      27,       2, DGK Test1,       0
   128,     P-357,   2017/08/15 11:01:08,           1-27,       3,       -36.703,      -289.285,         17681,      -1,    1,                                        ,                                        ,                 H2O, 1502816773.03,         0.188,         0.376,        51.485,         0.000,         0.004,         1.229,        78.541,        35.888,         0.885,        55.115,         0.863,        -0.646,       -0.0000,       -0.0000,    0,        44.188,         1,      27,       2, DGK Test1,       0
   129,     P-357,   2017/08/15 11:10:03,           1-27,       4,       -36.740,      -289.594,         17699,       0,    1,                                        ,                                        ,                 H2O, 1502817309.07,         0.192,         0.423,        51.854,        -0.000,         0.005,         1.237,        78.677,        35.548,         0.911,        56.102,         0.863,        -0.644,       -0.0000,       -0.0000,    0,        44.250,         1,      27,       2, DGK Test1,       0
   130,     P-357,   2017/08/15 11:18:59,           1-27,       5,       -36.726,      -289.557,         17619,       0,    1,                                        ,                                        ,                 H2O, 1502817845.50,         0.180,         0.402,        51.309,         0.000,         0.004,         1.233,        78.313,        35.384,         0.917,        55.502,         0.861,        -0.749,       -0.0000,       -0.0000,    0,        44.312,         1,      27,       2, DGK Test1,       0
   131,     P-358,   2017/08/15 11:28:37,           1-28,       1,       -17.181,      -137.121,         17731,      -1,    1,                                        ,                                        ,                 H2O, 1502818422.52,         0.191,         0.389,        51.769,        -0.001,        -0.002,         1.235,        82.013,        34.987,         0.955,        58.706,         0.863,        -0.750,       -0.0000,       -0.0000,    0,        44.375,         1,      28,       2, DGK Test1,       0
   132,     P-358,   2017/08/15 11:37:32,           1-28,       2,       -16.953,      -131.481,         17657,      -1,    1,                                        ,                                        ,                 H2O, 1502818957.64,         0.193,         0.413,        51.438,        -0.000,        -0.005,         1.229,        81.713,        34.408,         0.963,        59.443,         0.862,        -0.695,        0.0000,        0.0000,    0,        44.312,         1,      28,       2, DGK Test1,       0
   133,     P-358,   2017/08/15 11:46:28,           1-28,       3,       -16.843,      -129.835,         17677,      -1,    1,                                        ,                                        ,                 H2O, 1502819493.53,         0.213,         0.433,        51.603,        -0.001,        -0.004,         1.232,        81.745,        35.095,         0.958,        57.948,         0.862,        -0.863,        0.0000,        0.0000,    0,        44.688,         1,      28,       2, DGK Test1,       0
   134,     P-358,   2017/08/15 11:55:25,           1-28,       4,       -16.798,      -129.148,         18005,       0,    1,                                        ,                                        ,                 H2O, 1502820030.19,         0.185,         0.419,        52.203,        -0.000,        -0.006,         1.238,        83.523,        35.268,         1.000,        60.224,         0.862,        -0.726,        0.0000,        0.0000,    0,        44.500,         1,      28,       2, DGK Test1,       0
   135,     P-358,   2017/08/15 12:04:20,           1-28,       5,       -16.765,      -128.702,         17542,       0,    1,                                        ,                                        ,                 H2O, 1502820566.13,         0.203,         0.459,        50.822,        -0.001,        -0.004,         1.214,        81.135,        34.495,         0.964,        57.775,         0.862,        -0.878,       -0.0000,       -0.0000,    0,        44.500,         1,      28,       2, DGK Test1,       0
   136,     P-359,   2017/08/15 12:13:54,           1-29,       1,       -34.618,      -274.517,         17321,      -1,    1,                                        ,                                        ,                 H2O, 1502821139.87,         0.184,         0.345,        50.269,         0.001,         0.002,         1.200,        76.814,        34.420,         0.900,        56.046,         0.862,        -0.537,       -0.0000,       -0.0000,    0,        44.375,         1,      29,       2, DGK Test1,       0
   137,     P-359,   2017/08/15 12:22:51,           1-29,       2,       -34.825,      -279.979,         17719,      -1,    1,                                        ,                                        ,                 H2O, 1502821676.68,         0.174,         0.424,        50.571,         0.000,         0.007,         1.206,        78.850,        35.480,         0.930,        56.355,         0.863,        -0.588,       -0.0000,       -0.0000,    0,        44.375,         1,      29,       2, DGK Test1,       0
   138,     P-359,   2017/08/15 12:31:46,           1-29,       3,       -34.910,      -281.265,         17739,      -1,    1,                                        ,                                        ,                 H2O, 1502822212.05,         0.196,         0.464,        51.226,         0.000,         0.007,         1.227,        78.812,        35.741,         0.912,        56.591,         0.863,        -0.498,        0.0000,        0.0000,    0,        44.625,         1,      29,       2, DGK Test1,       0
   139,     P-359,   2017/08/15 12:40:42,           1-29,       4,       -34.940,      -281.905,         17679,       0,    1,                                        ,                                        ,                 H2O, 1502822746.93,         0.188,         0.451,        52.938,         0.000,         0.006,         1.272,        78.512,        35.715,         0.921,        55.946,         0.862,        -0.592,       -0.0000,       -0.0000,    0,        44.562,         1,      29,       2, DGK Test1,       0
   140,     P-359,   2017/08/15 12:49:37,           1-29,       5,       -34.957,      -282.283,         17925,       0,    1,                                        ,                                        ,                 H2O, 1502823283.12,         0.188,         0.388,        52.066,        -0.000,         0.004,         1.249,        79.942,        35.820,         0.934,        56.904,         0.863,        -0.653,        0.0000,        0.0000,    0,        44.438,         1,      29,       2, DGK Test1,       0
   141,     P-360,   2017/08/15 12:59:12,           1-30,       1,       -36.633,      -288.640,         17822,      -1,    1,                                        ,                                        ,                 H2O, 1502823858.04,         0.187,         0.422,        51.216,         0.000,         0.006,         1.222,        79.255,        36.169,         0.913,        55.711,         0.863,        -0.653,        0.0000,        0.0000,    0,        44.500,         1,      30,       2, DGK Test1,       0
   142,     P-360,   2017/08/15 13:08:08,           1-30,       2,       -36.664,      -289.026,         17719,      -1,    1,                                        ,                                        ,                 H2O, 1502824393.84,         0.182,         0.431,        52.107,        -0.000,         0.005,         1.238,        78.653,        35.898,         0.916,        56.042,         0.862,        -0.531,       -0.0000,       -0.0000,    0,        44.500,         1,      30,       2, DGK Test1,       0
   143,     P-360,   2017/08/15 13:17:05,           1-30,       3,       -36.699,      -289.300,         17650,      -1,    1,                                        ,                                        ,                 H2O, 1502824930.35,         0.177,         0.425,        51.483,        -0.000,         0.005,         1.221,        78.472,        35.367,         0.919,        56.010,         0.862,        -0.578,        0.0000,        0.0000,    0,        44.500,         1,      30,       2, DGK Test1,       0
   144,     P-360,   2017/08/15 13:26:01,           1-30,       4,       -36.716,      -289.551,         17414,       0,    1,                                        ,                                        ,                 H2O, 1502825467.05,         0.195,         0.455,        50.833,        -0.000,         0.006,         1.214,        77.233,        34.969,         0.884,        55.332,         0.862,        -0.578,       -0.0000,       -0.0000,    0,        44.438,         1,      30,       2, DGK Test1,       0
   145,     P-360,   2017/08/15 13:34:57,           1-30,       5,       -36.654,      -289.423,         17980,       0,    1,                                        ,                                        ,                 H2O, 1502826003.35,         0.186,         0.424,        51.321,         0.000,         0.005,         1.232,        80.063,        36.361,         0.924,        56.659,         0.863,        -0.669,        0.0000,        0.0000,    0,        44.500,         1,      30,       2, DGK Test1,       0
   146,     P-361,   2017/08/15 13:44:33,           1-31,       1,       -17.203,      -136.983,         17946,      -1,    1,                                        ,                                        ,                 H2O, 1502826578.35,         0.203,         0.384,        51.589,        -0.001,        -0.002,         1.230,        83.063,        35.565,         0.963,        59.497,         0.862,        -0.755,       -0.0000,       -0.0000,    0,        44.625,         1,      31,       2, DGK Test1,       0
   147,     P-361,   2017/08/15 13:53:29,           1-31,       2,       -16.913,      -131.403,         18039,      -1,    1,                                        ,                                        ,                 H2O, 1502827114.98,         0.207,         0.487,        50.827,        -0.001,        -0.007,         1.219,        83.647,        35.826,         0.953,        59.201,         0.863,        -0.882,        0.0000,        0.0000,    0,        44.625,         1,      31,       2, DGK Test1,       0
   148,     P-361,   2017/08/15 14:02:25,           1-31,       3,       -16.864,      -130.054,         17732,      -1,    1,                                        ,                                        ,                 H2O, 1502827651.12,         0.198,         0.450,        50.826,        -0.001,        -0.005,         1.219,        82.236,        34.658,         0.947,        58.729,         0.863,        -0.886,        0.0000,        0.0000,    0,        44.562,         1,      31,       2, DGK Test1,       0
   149,     P-361,   2017/08/15 14:11:21,           1-31,       4,       -16.811,      -129.267,         18073,       0,    1,                                        ,                                        ,                 H2O, 1502828187.17,         0.223,         0.422,        50.987,        -0.001,        -0.004,         1.225,        83.932,        35.578,         0.982,        59.704,         0.862,        -0.861,        0.0000,        0.0000,    0,        44.500,         1,      31,       2, DGK Test1,       0
   150,     P-361,   2017/08/15 14:20:17,           1-31,       5,       -16.788,      -128.747,         17837,       0,    1,                                        ,                                        ,                 H2O, 1502828722.60,         0.204,         0.418,        51.549,        -0.001,        -0.005,         1.238,        82.607,        35.312,         0.974,        58.768,         0.862,        -0.823,       -0.0000,       -0.0000,    0,        44.625,         1,      31,       2, DGK Test1,       0
   151,     P-362,   2017/08/15 14:29:52,           1-32,       1,       -34.613,      -274.497,         17608,      -1,    1,                                        ,                                        ,                 H2O, 1502829297.42,         0.205,         0.405,        50.877,         0.001,         0.003,         1.222,        78.328,        35.531,         0.915,        55.123,         0.862,        -0.752,       -0.0000,       -0.0000,    0,        44.688,         1,      32,       2, DGK Test1,       0
   152,     P-362,   2017/08/15 14:38:48,           1-32,       2,       -34.835,      -279.969,         18015,      -1,    1,                                        ,                                        ,                 H2O, 1502829833.10,         0.189,         0.499,        51.865,        -0.000,         0.008,         1.237,        80.296,        35.819,         0.950,        58.597,         0.863,        -0.461,        0.0000,        0.0000,    0,        44.625,         1,      32,       2, DGK Test1,       0
   153,     P-362,   2017/08/15 14:47:44,           1-32,       3,       -34.948,      -281.396,         17520,      -1,    1,                                        ,                                        ,                 H2O, 1502830369.62,         0.207,         0.477,        51.745,        -0.000,         0.008,         1.241,        77.779,        35.018,         0.901,        56.211,         0.863,        -0.581,       -0.0000,       -0.0000,    0,        44.625,         1,      32,       2, DGK Test1,       0
   154,     P-362,   2017/08/15 14:56:40,           1-32,       4,       -34.960,      -282.079,         17873,       0,    1,                                        ,                                        ,                 H2O, 1502830905.74,         0.213,         0.470,        51.466,        -0.000,         0.006,         1.234,        79.601,        36.051,         0.910,        56.385,         0.863,        -0.701,       -0.0000,       -0.0000,    0,        44.938,         1,      32,       2, DGK Test1,       0
   155,     P-362,   2017/08/15 15:05:36,           1-32,       5,       -34.962,      -282.311,         17785,       0,    1,                                        ,                                        ,                 H2O, 1502831442.36,         0.199,         0.431,        51.218,         0.000,         0.006,         1.222,        79.107,        35.765,         0.921,        56.556,         0.863,        -0.616,       -0.0000,       -0.0000,    0,        44.750,         1,      32,       2, DGK Test1,       0
   156,     P-363,   2017/08/15 15:15:12,           1-33,       1,       -36.614,      -288.499,         17652,      -1,    1,                                        ,                                        ,                 H2O, 1502832018.57,         0.180,         0.441,        50.814,        -0.000,         0.006,         1.222,        78.257,        35.362,         0.955,        57.426,         0.861,        -0.303,        0.0000,        0.0000,    0,        44.750,         1,      33,       2, DGK Test1,       0
   157,     P-363,   2017/08/15 15:24:08,           1-33,       2,       -36.666,      -289.068,         18093,      -1,    1,                                        ,                                        ,                 H2O, 1502832553.99,         0.179,         0.415,        50.863,        -0.000,         0.005,         1.213,        80.841,        36.196,         0.922,        57.078,         0.863,        -0.709,        0.0000,        0.0000,    0,        44.750,         1,      33,       2, DGK Test1,       0
   158,     P-363,   2017/08/15 15:33:04,           1-33,       3,       -36.699,      -289.429,         17671,      -1,    1,                                        ,                                        ,                 H2O, 1502833089.98,         0.176,         0.389,        50.952,        -0.000,         0.005,         1.224,        78.764,        35.315,         0.891,        55.341,         0.862,        -0.753,       -0.0000,       -0.0000,    0,        44.750,         1,      33,       2, DGK Test1,       0
   159,     P-363,   2017/08/15 15:42:00,           1-33,       4,       -36.693,      -289.538,         17891,       0,    1,                                        ,                                        ,                 H2O, 1502833626.59,         0.189,         0.420,        51.353,        -0.000,         0.005,         1.225,        79.778,        36.281,         0.885,        55.093,         0.862,        -0.885,       -0.0000,       -0.0000,    0,        44.750,         1,      33,       2, DGK Test1,       0
   160,     P-363,   2017/08/15 15:50:56,           1-33,       5,       -36.725,      -289.603,         17744,       0,    1,                                        ,                                        ,                 H2O, 1502834161.59,         0.189,         0.410,        50.742,         0.000,         0.005,         1.220,        78.862,        35.756,         0.916,        56.148,         0.861,        -0.567,        0.0000,        0.0000,    0,        44.750,         1,      33,       2, DGK Test1,       0
   161,     P-364,   2017/08/15 16:00:31,           1-34,       1,       -17.201,      -136.967,         17933,      -1,    1,                                        ,                                        ,                 H2O, 1502834737.14,         0.207,         0.401,        51.366,        -0.002,        -0.001,         1.227,        83.109,        35.456,         0.981,        58.801,         0.861,        -0.858,        0.0000,        0.0000,    0,        44.938,         1,      34,       2, DGK Test1,       0
   162,     P-364,   2017/08/15 16:09:27,           1-34,       2,       -16.959,      -131.527,         17773,      -1,    1,                                        ,                                        ,                 H2O, 1502835272.35,         0.191,         0.443,        51.781,        -0.001,        -0.005,         1.228,        82.383,        35.136,         0.963,        57.815,         0.862,        -1.024,       -0.0000,       -0.0000,    0,        44.812,         1,      34,       2, DGK Test1,       0
   163,     P-364,   2017/08/15 16:18:22,           1-34,       3,       -16.880,      -130.075,         18075,      -1,    1,                                        ,                                        ,                 H2O, 1502835807.64,         0.195,         0.425,        51.358,        -0.001,        -0.005,         1.226,        84.023,        35.130,         0.998,        60.638,         0.862,        -0.799,       -0.0000,       -0.0000,    0,        44.688,         1,      34,       2, DGK Test1,       0
   164,     P-364,   2017/08/15 16:27:19,           1-34,       4,       -16.818,      -129.150,         17752,       0,    1,                                        ,                                        ,                 H2O, 1502836344.42,         0.196,         0.420,        50.437,        -0.001,        -0.004,         1.210,        82.108,        35.254,         0.974,        58.254,         0.863,        -0.809,       -0.0000,       -0.0000,    0,        44.688,         1,      34,       2, DGK Test1,       0
   165,     P-364,   2017/08/15 16:36:14,           1-34,       5,       -16.778,      -128.839,         17849,       0,    1,                                        ,                                        ,                 H2O, 1502836879.21,         0.186,         0.390,        51.502,        -0.001,        -0.004,         1.228,        82.757,        35.402,         0.963,        58.106,         0.863,        -0.958,       -0.0000,       -0.0000,    0,        44.625,         1,      34,       2, DGK Test1,       0
   166,     P-365,   2017/08/15 16:45:50,           1-35,       1,       -34.585,      -274.561,         17580,      -1,    1,                                        ,                                        ,                 H2O, 1502837455.69,         0.168,         0.397,        50.174,        -0.000,         0.002,         1.206,        78.230,        35.295,         0.906,        55.425,         0.862,        -0.844,       -0.0000,       -0.0000,    0,        44.750,         1,      35,       2, DGK Test1,       0
   167,     P-365,   2017/08/15 16:54:46,           1-35,       2,       -34.849,      -280.275,         17615,      -1,    1,                                        ,                                        ,                 H2O, 1502837992.13,         0.182,         0.462,        51.416,        -0.000,         0.007,         1.228,        78.318,        35.120,         0.915,        56.615,         0.861,        -0.572,       -0.0000,       -0.0000,    0,        44.750,         1,      35,       2, DGK Test1,       0
   168,     P-365,   2017/08/15 17:03:41,           1-35,       3,       -34.898,      -281.189,         18179,      -1,    1,                                        ,                                        ,                 H2O, 1502838526.84,         0.190,         0.473,        51.198,        -0.000,         0.007,         1.221,        81.316,        36.133,         0.939,        58.056,         0.863,        -0.615,        0.0000,        0.0000,    0,        44.750,         1,      35,       2, DGK Test1,       0
   169,     P-365,   2017/08/15 17:12:37,           1-35,       4,       -34.936,      -281.966,         17843,       0,    1,                                        ,                                        ,                 H2O, 1502839062.70,         0.184,         0.393,        50.931,        -0.000,         0.005,         1.216,        79.578,        35.842,         0.882,        55.926,         0.862,        -0.828,       -0.0000,       -0.0000,    0,        44.750,         1,      35,       2, DGK Test1,       0
   170,     P-365,   2017/08/15 17:21:32,           1-35,       5,       -34.978,      -282.424,         17853,       0,    1,                                        ,                                        ,                 H2O, 1502839598.47,         0.185,         0.477,        50.732,         0.001,         0.007,         1.211,        79.537,        36.057,         0.906,        55.887,         0.862,        -0.749,       -0.0000,       -0.0000,    0,        44.750,         1,      35,       2, DGK Test1,       0
   171,     P-366,   2017/08/15 17:31:06,           1-36,       1,       -36.627,      -288.651,         17806,      -1,    1,                                        ,                                        ,                 H2O, 1502840171.45,         0.210,         0.399,        51.042,        -0.000,         0.005,         1.220,        79.047,        35.944,         0.937,        57.073,         0.861,        -0.521,        0.0000,        0.0000,    0,        44.688,         1,      36,       2, DGK Test1,       0
   172,     P-366,   2017/08/15 17:40:01,           1-36,       2,       -36.678,      -289.241,         18166,      -1,    1,                                        ,                                        ,                 H2O, 1502840707.06,         0.187,         0.420,        50.294,         0.000,         0.005,         1.208,        81.157,        36.331,         0.966,        57.875,         0.862,        -0.677,       -0.0000,       -0.0000,    0,        44.750,         1,      36,       2, DGK Test1,       0
   173,     P-366,   2017/08/15 17:48:57,           1-36,       3,       -36.704,      -289.252,         17980,      -1,    1,                                        ,                                        ,                 H2O, 1502841243.32,         0.201,         0.424,        50.817,         0.000,         0.004,         1.212,        80.032,        35.962,         0.959,        58.083,         0.863,        -0.488,       -0.0000,       -0.0000,    0,        44.750,         1,      36,       2, DGK Test1,       0
   174,     P-366,   2017/08/15 17:57:53,           1-36,       4,       -36.723,      -289.600,         17879,       0,    1,                                        ,                                        ,                 H2O, 1502841778.91,         0.186,         0.412,        51.661,        -0.000,         0.004,         1.227,        79.406,        36.328,         0.944,        56.715,         0.862,        -0.468,        0.0000,        0.0000,    0,        44.750,         1,      36,       2, DGK Test1,       0
   175,     P-366,   2017/08/15 18:06:49,           1-36,       5,       -36.713,      -289.680,         17796,       0,    1,                                        ,                                        ,                 H2O, 1502842315.10,         0.199,         0.414,        51.000,        -0.000,         0.004,         1.218,        79.261,        36.082,         0.905,        54.919,         0.862,        -0.795,        0.0000,        0.0000,    0,        44.688,         1,      36,       2, DGK Test1,       0
   176,     P-367,   2017/08/15 18:16:23,           1-37,       1,       -17.217,      -137.440,         17543,      -1,    1,                                        ,                                        ,                 H2O, 1502842889.18,         0.175,         0.390,        53.516,        -0.000,        -0.001,         1.286,        81.051,        34.890,         0.938,        56.992,         0.861,        -0.925,        0.0000,        0.0000,    0,        44.688,         1,      37,       2, DGK Test1,       0
   177,     P-367,   2017/08/15 18:25:19,           1-37,       2,       -16.951,      -131.566,         18144,      -1,    1,                                        ,                                        ,                 H2O, 1502843424.57,         0.197,         0.474,        51.164,        -0.001,        -0.007,         1.220,        84.193,        36.093,         0.952,        59.427,         0.862,        -0.879,       -0.0000,       -0.0000,    0,        44.562,         1,      37,       2, DGK Test1,       0
   178,     P-367,   2017/08/15 18:34:14,           1-37,       3,       -16.901,      -130.240,         18045,      -1,    1,                                        ,                                        ,                 H2O, 1502843959.74,         0.194,         0.392,        57.618,         0.000,        -0.003,         1.373,        83.478,        35.797,         0.977,        60.396,         0.863,        -0.602,       -0.0000,       -0.0000,    0,        44.500,         1,      37,       2, DGK Test1,       0
   179,     P-367,   2017/08/15 18:43:10,           1-37,       4,       -16.840,      -129.229,         17755,       0,    1,                                        ,                                        ,                 H2O, 1502844495.56,         0.196,         0.424,        51.455,        -0.000,        -0.005,         1.228,        82.101,        35.123,         0.973,        58.677,         0.862,        -0.711,        0.0000,        0.0000,    0,        44.438,         1,      37,       2, DGK Test1,       0
   180,     P-367,   2017/08/15 18:52:06,           1-37,       5,       -16.813,      -128.968,         17475,       0,    1,                                        ,                                        ,                 H2O, 1502845031.47,         0.186,         0.396,        49.365,        -0.000,        -0.003,         1.191,        80.711,        34.561,         0.935,        57.538,         0.863,        -0.869,       -0.0000,       -0.0000,    0,        44.375,         1,      37,       2, DGK Test1,       0
   181,     P-368,   2017/08/15 19:01:40,           1-38,       1,       -34.594,      -274.603,         17892,      -1,    1,                                        ,                                        ,                 H2O, 1502845605.77,         0.186,         0.343,        49.849,         0.000,         0.001,         1.197,        79.839,        35.836,         0.908,        56.606,         0.861,        -0.755,       -0.0000,       -0.0000,    0,        44.438,         1,      38,       2, DGK Test1,       0
   182,     P-368,   2017/08/15 19:10:37,           1-38,       2,       -34.870,      -280.184,         17859,      -1,    1,                                        ,                                        ,                 H2O, 1502846142.55,         0.186,         0.450,        50.132,         0.000,         0.007,         1.202,        79.486,        35.925,         0.932,        56.637,         0.863,        -0.640,        0.0000,        0.0000,    0,        44.375,         1,      38,       2, DGK Test1,       0
   183,     P-368,   2017/08/15 19:19:32,           1-38,       3,       -34.907,      -281.325,         17846,      -1,    1,                                        ,                                        ,                 H2O, 1502846678.29,         0.210,         0.478,        50.061,         0.000,         0.007,         1.194,        79.442,        35.855,         0.902,        56.704,         0.862,        -0.673,        0.0000,        0.0000,    0,        44.375,         1,      38,       2, DGK Test1,       0
   184,     P-368,   2017/08/15 19:28:27,           1-38,       4,       -34.982,      -282.130,         17959,       0,    1,                                        ,                                        ,                 H2O, 1502847213.42,         0.172,         0.424,        49.688,         0.000,         0.006,         1.192,        80.034,        36.090,         0.905,        56.911,         0.863,        -0.596,       -0.0000,       -0.0000,    0,        44.250,         1,      38,       2, DGK Test1,       0
   185,     P-368,   2017/08/15 19:37:24,           1-38,       5,       -34.975,      -282.301,         17878,       0,    1,                                        ,                                        ,                 H2O, 1502847749.52,         0.189,         0.453,        51.063,        -0.001,         0.006,         1.212,        79.682,        35.932,         0.915,        56.290,         0.862,        -0.767,       -0.0000,       -0.0000,    0,        44.312,         1,      38,       2, DGK Test1,       0
   186,     P-369,   2017/08/15 19:46:58,           1-39,       1,       -34.966,      -282.513,         17888,      -1,    1,                                        ,                                        ,                 H2O, 1502848324.01,         0.198,         0.409,        49.041,        -0.000,         0.004,         1.170,        79.642,        36.420,         0.897,        55.384,         0.862,        -0.802,       -0.0000,       -0.0000,    0,        44.250,         1,      39,       2, DGK Test1,       0
   187,     P-369,   2017/08/15 19:55:53,           1-39,       2,       -35.009,      -282.685,         17776,      -1,    1,                                        ,                                        ,                 H2O, 1502848859.80,         0.198,         0.441,        49.191,        -0.000,         0.005,         1.174,        79.138,        35.655,         0.914,        56.279,         0.862,        -0.599,        0.0000,        0.0000,    0,        44.312,         1,      39,       2, DGK Test1,       0
   188,     P-369,   2017/08/15 20:04:49,           1-39,       3,       -35.005,      -282.919,         17719,      -1,    1,                                        ,                                        ,                 H2O, 1502849395.29,         0.191,         0.416,        48.814,        -0.000,         0.004,         1.163,        78.916,        35.105,         0.929,        57.185,         0.863,        -0.608,        0.0000,        0.0000,    0,        44.188,         1,      39,       2, DGK Test1,       0
   189,     P-369,   2017/08/15 20:13:45,           1-39,       4,       -34.998,      -282.912,         18014,       0,    1,                                        ,                                        ,                 H2O, 1502849930.69,         0.194,         0.386,        50.078,        -0.000,         0.004,         1.195,        80.440,        35.722,         0.929,        57.860,         0.862,        -0.662,       -0.0000,       -0.0000,    0,        44.250,         1,      39,       2, DGK Test1,       0
   190,     P-369,   2017/08/15 20:22:40,           1-39,       5,       -35.019,      -283.121,         17568,       0,    1,                                        ,                                        ,                 H2O, 1502850465.74,         0.189,         0.392,        49.067,        -0.000,         0.004,         1.178,        78.184,        34.907,         0.902,        55.987,         0.862,        -0.723,       -0.0000,       -0.0000,    0,        44.125,         1,      39,       2, DGK Test1,       0
