  Line,  Analysis,             Time Code,           Port,  Inj Nr,  d(18_16)Mean,    d(D_H)Mean,      H2O_Mean,  Ignore, Good,                            Identifier 1,                            Identifier 2,   Gas Configuration,Timestamp Mean,   d(18_16)_SD,     d(D_H)_SD,        H2O_SD,   d(18_16)_Sl,     d(D_H)_Sl,        H2O_Sl,baseline_shift,   slope_shift,     residuals,baseline_curvature,      interval,       ch4_ppm,  h16od_adjust,   h16od_shift,n2_flag,      DAS Temp,      Tray,  Sample,     Job,    Method,Error Code
    74,     P-444,   2018/09/14 03:29:23,         Ink-01,      74,       -15.095,      -118.162,         17998,       0,    1,                                        ,                                        ,                 H2O, 1536917668.28,         0.174,         0.433,        65.113,        -0.000,        -0.000,         1.552,        82.121,        35.292,         0.977,        59.912,         0.864,        -0.864,       -0.0000,       -0.0000,    0,        42.125,       Ink,       1,       1,  DGK_norm,       0
    75,     P-444,   2018/09/14 03:38:17,         Ink-01,      75,       -15.145,      -118.308,         17888,       0,    1,                                        ,                                        ,                 H2O, 1536918201.88,         0.208,         0.424,        61.020,        -0.001,        -0.000,         1.464,        81.406,        34.727,         1.025,        61.389,         0.865,        -0.582,        0.0000,        0.0000,    0,        42.188,       Ink,       1,       1,  DGK_norm,       0
    76,     P-444,   2018/09/14 03:47:10,         Ink-01,      76,       -15.108,      -118.246,         17946,       0,    1,                                        ,                                        ,                 H2O, 1536918735.36,         0.208,         0.385,        63.512,        -0.001,         0.000,         1.525,        81.822,        35.216,         0.980,        59.717,         0.865,        -0.777,       -0.0000,       -0.0000,    0,        42.125,       Ink,       1,       1,  DGK_norm,       0
    77,     P-444,   2018/09/14 03:56:03,         Ink-01,      77,       -15.137,      -118.356,         17939,       0,    1,                                        ,                                        ,                 H2O, 1536919268.75,         0.180,         0.387,        64.228,        -0.000,        -0.001,         1.542,        81.846,        34.991,         0.979,        60.019,         0.864,        -0.797,       -0.0000,       -0.0000,    0,        42.125,       Ink,       1,       1,  DGK_norm,       0
    78,     P-444,   2018/09/14 04:04:56,         Ink-01,      78,       -15.146,      -118.274,         18025,       0,    1,                                        ,                                        ,                 H2O, 1536919802.01,         0.202,         0.389,        61.697,        -0.001,         0.000,         1.472,        82.299,        34.891,         0.992,        61.093,         0.864,        -0.676,       -0.0000,       -0.0000,    0,        42.062,       Ink,       1,       1,  DGK_norm,       0
    79,     P-444,   2018/09/14 04:13:50,         Ink-01,      79,       -15.125,      -118.227,         17991,       0,    1,                                        ,                                        ,                 H2O, 1536920335.40,         0.169,         0.376,        65.907,        -0.000,         0.000,         1.570,        81.955,        35.197,         0.994,        60.756,         0.865,        -0.635,        0.0000,        0.0000,    0,        42.062,       Ink,       1,       1,  DGK_norm,       0
    80,     P-444,   2018/09/14 04:22:43,         Ink-01,      80,       -15.144,      -118.185,         17558,       0,    1,                                        ,                                        ,                 H2O, 1536920868.69,         0.195,         0.422,        61.859,        -0.001,         0.001,         1.476,        79.771,        33.952,         0.973,        60.106,         0.864,        -0.530,       -0.0000,       -0.0000,    0,        42.062,       Ink,       1,       1,  DGK_norm,       0
    81,     P-444,   2018/09/14 04:31:37,         Ink-01,      81,       -15.136,      -118.359,         17925,       0,    1,                                        ,                                        ,                 H2O, 1536921403.14,         0.194,         0.368,        61.896,        -0.001,        -0.000,         1.468,        81.650,        35.010,         0.975,        60.443,         0.865,        -0.683,       -0.0000,       -0.0000,    0,        42.062,       Ink,       1,       1,  DGK_norm,       0
    82,     P-444,   2018/09/14 04:40:31,         Ink-01,      82,       -15.105,      -118.294,         17661,       0,    1,                                        ,                                        ,                 H2O, 1536921936.02,         0.199,         0.398,        61.482,        -0.001,         0.001,         1.477,        80.244,        34.701,         0.984,        59.049,         0.865,        -0.729,       -0.0000,       -0.0000,    0,        42.000,       Ink,       1,       1,  DGK_norm,       0
    83,     P-444,   2018/09/14 04:49:23,         Ink-01,      83,       -15.151,      -118.217,         18156,       0,    1,                                        ,                                        ,                 H2O, 1536922469.01,         0.192,         0.364,        63.175,        -0.001,         0.001,         1.509,        82.730,        35.166,         1.025,        62.835,         0.864,        -0.414,       -0.0000,       -0.0000,    0,        42.000,       Ink,       1,       1,  DGK_norm,       0
    84,     P-444,   2018/09/14 04:58:17,         Ink-01,      84,       -15.151,      -118.361,         18028,       0,    1,                                        ,                                        ,                 H2O, 1536923002.33,         0.189,         0.422,        60.974,        -0.001,         0.001,         1.457,        82.107,        35.274,         1.008,        61.173,         0.864,        -0.615,       -0.0000,       -0.0000,    0,        42.000,       Ink,       1,       1,  DGK_norm,       0
    85,     P-444,   2018/09/14 05:07:10,         Ink-01,      85,       -15.105,      -118.244,         18083,       0,    1,                                        ,                                        ,                 H2O, 1536923535.95,         0.195,         0.383,        60.307,        -0.000,        -0.001,         1.449,        82.449,        35.774,         0.976,        59.611,         0.865,        -0.831,       -0.0000,       -0.0000,    0,        42.000,       Ink,       1,       1,  DGK_norm,       0
    86,     P-444,   2018/09/14 05:16:04,         Ink-01,      86,       -15.147,      -118.315,         17947,       0,    1,                                        ,                                        ,                 H2O, 1536924069.28,         0.193,         0.419,        60.544,        -0.001,         0.001,         1.456,        81.807,        35.063,         0.974,        60.265,         0.864,        -0.725,       -0.0000,       -0.0000,    0,        42.000,       Ink,       1,       1,  DGK_norm,       0
    87,     P-444,   2018/09/14 05:24:57,         Ink-01,      87,       -15.168,      -118.399,         17677,       0,    1,                                        ,                                        ,                 H2O, 1536924603.08,         0.166,         0.352,        62.766,        -0.001,         0.001,         1.500,        80.478,        34.592,         0.957,        58.608,         0.864,        -0.841,       -0.0000,       -0.0000,    0,        41.938,       Ink,       1,       1,  DGK_norm,       0
    88,     P-444,   2018/09/14 05:33:51,         Ink-01,      88,       -15.110,      -118.277,         17956,       0,    1,                                        ,                                        ,                 H2O, 1536925135.98,         0.193,         0.374,        64.796,        -0.001,         0.000,         1.545,        81.916,        34.988,         1.007,        60.176,         0.865,        -0.806,       -0.0000,       -0.0000,    0,        41.938,       Ink,       1,       1,  DGK_norm,       0
    89,     P-444,   2018/09/14 05:42:43,         Ink-01,      89,       -15.164,      -118.411,         17733,       0,    1,                                        ,                                        ,                 H2O, 1536925668.90,         0.203,         0.410,        59.569,        -0.001,         0.002,         1.435,        80.667,        34.838,         0.988,        58.912,         0.864,        -0.774,        0.0000,        0.0000,    0,        41.938,       Ink,       1,       1,  DGK_norm,       0
    90,     P-444,   2018/09/14 05:51:37,         Ink-01,      90,       -15.132,      -118.288,         18029,       0,    1,                                        ,                                        ,                 H2O, 1536926202.28,         0.199,         0.408,        60.780,         0.000,         0.002,         1.451,        82.195,        35.083,         1.015,        61.115,         0.864,        -0.697,       -0.0000,       -0.0000,    0,        41.938,       Ink,       1,       1,  DGK_norm,       0
    91,     P-444,   2018/09/14 06:00:29,         Ink-01,      91,       -15.140,      -118.167,         18285,       0,    1,                                        ,                                        ,                 H2O, 1536926734.72,         0.208,         0.429,        61.593,        -0.000,         0.001,         1.473,        83.478,        35.583,         1.019,        62.193,         0.864,        -0.611,        0.0000,        0.0000,    0,        41.938,       Ink,       1,       1,  DGK_norm,       0
    92,     P-444,   2018/09/14 06:09:23,         Ink-01,      92,       -15.177,      -118.419,         17808,       0,    1,                                        ,                                        ,                 H2O, 1536927268.09,         0.190,         0.397,        61.265,        -0.001,         0.001,         1.465,        81.037,        34.419,         0.992,        60.970,         0.864,        -0.557,        0.0000,        0.0000,    0,        42.750,       Ink,       1,       1,  DGK_norm,       0
    93,     P-444,   2018/09/14 06:18:15,         Ink-01,      93,       -15.100,      -118.275,         18261,       0,    1,                                        ,                                        ,                 H2O, 1536927800.73,         0.191,         0.410,        60.883,        -0.001,         0.001,         1.455,        83.639,        35.445,         1.011,        60.947,         0.864,        -0.859,        0.0000,        0.0000,    0,        42.812,       Ink,       1,       1,  DGK_norm,       0
    94,     P-444,   2018/09/14 06:27:09,         Ink-01,      94,       -15.149,      -118.356,         18113,       0,    1,                                        ,                                        ,                 H2O, 1536928334.01,         0.196,         0.381,        60.698,        -0.001,         0.001,         1.450,        82.622,        35.348,         1.006,        61.076,         0.865,        -0.702,       -0.0000,       -0.0000,    0,        42.750,       Ink,       1,       1,  DGK_norm,       0
    95,     P-444,   2018/09/14 06:36:02,         Ink-01,      95,       -15.121,      -118.326,         18111,       0,    1,                                        ,                                        ,                 H2O, 1536928868.19,         0.181,         0.381,        60.471,        -0.000,        -0.001,         1.445,        82.614,        35.120,         1.008,        61.740,         0.864,        -0.617,       -0.0000,       -0.0000,    0,        42.625,       Ink,       1,       1,  DGK_norm,       0
    96,     P-444,   2018/09/14 06:44:56,         Ink-01,      96,       -15.162,      -118.293,         17765,       0,    1,                                        ,                                        ,                 H2O, 1536929401.33,         0.199,         0.407,        60.462,        -0.001,         0.000,         1.444,        80.653,        34.587,         1.019,        60.762,         0.864,        -0.491,       -0.0000,       -0.0000,    0,        42.562,       Ink,       1,       1,  DGK_norm,       0
    97,     P-444,   2018/09/14 06:53:50,         Ink-01,      97,       -15.110,      -118.221,         18220,       0,    1,                                        ,                                        ,                 H2O, 1536929935.48,         0.190,         0.365,        60.594,        -0.000,         0.001,         1.447,        83.137,        35.688,         1.000,        61.203,         0.864,        -0.744,        0.0000,        0.0000,    0,        42.562,       Ink,       1,       1,  DGK_norm,       0
    98,     P-444,   2018/09/14 07:02:42,         Ink-01,      98,       -15.153,      -118.287,         17877,       0,    1,                                        ,                                        ,                 H2O, 1536930467.73,         0.185,         0.400,        60.339,        -0.001,         0.001,         1.442,        81.283,        34.861,         1.005,        60.709,         0.864,        -0.620,       -0.0000,       -0.0000,    0,        42.438,       Ink,       1,       1,  DGK_norm,       0
    99,     P-444,   2018/09/14 07:11:36,         Ink-01,      99,       -15.131,      -118.360,         17878,       0,    1,                                        ,                                        ,                 H2O, 1536931001.39,         0.204,         0.414,        59.930,        -0.001,         0.000,         1.439,        81.413,        35.085,         0.969,        59.453,         0.865,        -0.838,       -0.0000,       -0.0000,    0,        42.375,       Ink,       1,       1,  DGK_norm,       0
   100,     P-444,   2018/09/14 07:20:29,         Ink-01,     100,       -15.150,      -118.286,         17943,       0,    1,                                        ,                                        ,                 H2O, 1536931534.86,         0.189,         0.389,        59.931,        -0.000,         0.003,         1.439,        81.699,        34.875,         0.992,        60.925,         0.865,        -0.629,       -0.0000,       -0.0000,    0,        42.250,       Ink,       1,       1,  DGK_norm,       0
   101,     P-444,   2018/09/14 07:29:23,         Ink-01,     101,       -15.111,      -118.299,         18026,       0,    1,                                        ,                                        ,                 H2O, 1536932068.42,         0.198,         0.393,        60.048,        -0.000,         0.001,         1.436,        82.162,        35.061,         1.012,        60.921,         0.864,        -0.652,        0.0000,        0.0000,    0,        42.312,       Ink,       1,       1,  DGK_norm,       0
   102,     P-444,   2018/09/14 07:38:16,         Ink-01,     102,       -15.112,      -118.282,         17976,       0,    1,                                        ,                                        ,                 H2O, 1536932601.71,         0.188,         0.371,        60.092,        -0.000,        -0.000,         1.435,        81.783,        35.241,         1.002,        60.581,         0.864,        -0.641,        0.0000,        0.0000,    0,        42.312,       Ink,       1,       1,  DGK_norm,       0
